,StockID,ending_date,up_prob,ret_val,MarketCap
20,USD_ETH_perpetual_swap,2024-01-08,0.47222298,0.0063019805,2332600000.0
21,USD_ETH_perpetual_swap,2024-01-15,0.45646638,0.029361524,2517240000.0
22,USD_ETH_perpetual_swap,2024-01-22,0.41094548,-0.03050988,2314660000.0
23,USD_ETH_perpetual_swap,2024-01-29,0.4947338,0.012335931,2317620000.0
24,USD_ETH_perpetual_swap,2024-02-05,0.49340764,0.031091236,2300970000.0
25,USD_ETH_perpetual_swap,2024-02-12,0.4424743,-0.008048931,2664950000.0
26,USD_ETH_perpetual_swap,2024-02-19,0.43520838,0.024165392,2947190000.0
27,USD_ETH_perpetual_swap,2024-02-26,0.40301555,0.020567153,3180800000.0
28,USD_ETH_perpetual_swap,2024-03-04,0.4207097,-0.019329932,3634260000.0
29,USD_ETH_perpetual_swap,2024-03-11,0.4284988,-0.02198711,4074660000.0
30,USD_ETH_perpetual_swap,2024-03-18,0.44234538,-0.10199109,3529230000.0
31,USD_ETH_perpetual_swap,2024-03-25,0.5084671,-0.00010294449,3594170000.0
32,USD_ETH_perpetual_swap,2024-04-01,0.5102006,-0.0644441,3506760000.0
33,USD_ETH_perpetual_swap,2024-04-08,0.44318438,-0.050865788,3698950000.0
34,USD_ETH_perpetual_swap,2024-04-15,0.5034617,-0.005946913,3102450000.0
35,USD_ETH_perpetual_swap,2024-04-22,0.51406467,0.0067882426,3199650000.0
36,USD_ETH_perpetual_swap,2024-04-29,0.5282342,-0.061529327,3217490000.0
37,USD_ETH_perpetual_swap,2024-05-06,0.42561454,-0.016980566,3064680000.0
38,USD_ETH_perpetual_swap,2024-05-13,0.49737424,-0.023087274,2950110000.0
39,USD_LDO_perpetual_swap,2024-01-01,0.464612,-0.016935235,2922900.0
40,USD_LDO_perpetual_swap,2024-01-08,0.43229714,0.16465108,3133900.0
41,USD_LDO_perpetual_swap,2024-01-15,0.46424603,0.054881606,3256100.0
42,USD_LDO_perpetual_swap,2024-01-22,0.42086434,-0.007667072,2712900.0
43,USD_LDO_perpetual_swap,2024-01-29,0.4996,-0.039667957,3156200.0
44,USD_LDO_perpetual_swap,2024-02-05,0.46413064,0.037354723,2693100.0
45,USD_LDO_perpetual_swap,2024-02-12,0.5167749,-0.0060410406,3128600.0
46,USD_LDO_perpetual_swap,2024-02-19,0.4260133,-0.04511587,3409000.0
47,USD_LDO_perpetual_swap,2024-02-26,0.40977168,-0.042003144,3628300.0
48,USD_LDO_perpetual_swap,2024-03-04,0.47931433,-0.050416846,3286600.0
49,USD_LDO_perpetual_swap,2024-03-11,0.46456414,-0.018455531,3381100.0
50,USD_LDO_perpetual_swap,2024-03-18,0.47777304,-0.07708865,2508800.0
51,USD_LDO_perpetual_swap,2024-03-25,0.4825787,-0.055291355,3322400.0
52,USD_LDO_perpetual_swap,2024-04-01,0.4704234,-0.0844421,2841000.0
53,USD_LDO_perpetual_swap,2024-04-08,0.45698756,-0.09221561,2957200.0
54,USD_LDO_perpetual_swap,2024-04-15,0.47597972,-0.021135354,2048700.0
